proj_uid,PovertyChange2000,ChangeLFP00,Manuf1970Change,FamilyIncome2000Change,PopulationChange2000,logTotalPopulation,AvGini20112014,PrePostRecessionChange,UV_place,city,state,fips,displayname,citylongitude,citylatitude,TotalPopulation,Unemployment16up,LaborForce16up,Manuf,MedianFamilyIncome,MedianHouseholdIncome,ForeignBorn,FamilieswithChildren,percentPop2064,Poverty,White,BachPlus25up,HousingPre1980,VacancyRate,HomeAffordability,OwnerOccupied,High30GrossRent,MedianMonthlyHousingCosts,BWDI,HWDI,CBSA_POP_2022_5yr,SA_Part_Est2022,logSA_Part,geo_flag
troy_MI,2.0912664,-5.2261176,-38.554474,-12.108615,7.6717844,11.375615,.2992956960600498,.0113019879925731,2680700,Troy,Michigan,2680700,"Troy, Michigan",-83.142376,42.581498,87170,3.871052,64.47464,21.95833,142644,115639,29.255476,45.659317,59.444763,3.7797022,63.424343,62.864964,60.955292,4.8744631,3.2480392,75.033333,32.727505,1493,38.85075,30.427404,4375604,1.992182,-3.9159396,Place
troy_NY,4.9472241,-2.7369921,-73.258492,-1.3676012,4.2668295,10.844822,.2924997793314379,.0110167422042459,3675484,Troy,New York,3675484,"Troy, New York",-73.677482,42.737246,51268,9.678154,60.224937,6.3786874,67174,54837,8.7813063,50.701244,61.882656,19.251337,63.222672,33.515781,82.412682,14.078617,3.2295713,34.527672,51.321537,1114,26.755224,30.9881,901729,5.6855221,-2.8672473,Place
tucson_AZ,.38557196,.23985821,-31.327831,1.5470694,11.163778,13.201236,.3342200402520742,.007920814833051,0477000,Tucson,Arizona,477000,"Tucson, Arizona",-110.90713,32.206431,541033,6.5314598,61.966927,5.8546801,66855,52049,14.183423,50.60762,60.398907,14.039205,42.350468,29.394146,52.566368,9.4277306,4.1922035,50.939213,53.138496,1012,38.959164,45.307156,1042393,51.902981,-.65579396,Place
tulare_CA,-1.9943538,2.7174852,-10.635949,4.4161463,57.432831,11.145638,.3372332378063124,.0049034386335349,0680644,Tulare,California,680644,"Tulare, California",-119.341337,36.209655,69261,8.6094713,61.391056,11.284818,67991,65933,18.257029,61.789066,54.768192,14.921162,28.344955,10.23417,40.196125,4.960536,4.3407702,58.757801,54.574455,1358,45.790329,36.942268,473446,14.629124,-1.9221559,Place
tulsa_OK,2.9012744,-1.223116,-46.81884,-5.1654234,4.8057618,12.928628,.3446378543252802,.0015482097686333,4075000,Tulsa,Oklahoma,4075000,"Tulsa, Oklahoma",-95.921859,36.112099,411938,5.8390913,64.729965,9.9077673,74430,56648,11.171584,49.307293,58.157539,13.76093,52.967678,32.915806,66.172676,11.68359,3.0751307,52.263184,46.313656,981,52.472214,46.207039,1017724,40.476398,-.90445119,Place
turlock_CA,-3.1201239,1.1095362,-41.703941,14.287263,29.912203,11.191397,.3344563159687363,.0212370166172214,0680812,Turlock,California,680812,"Turlock, California",-120.849761,37.509877,72504,7.5754046,61.516975,10.880111,89663,74559,21.778109,54.065716,56.987202,9.2305918,41.941132,26.112551,42.931652,3.7326794,5.3715849,54.999393,54.364544,1473,51.928185,27.815674,552063,13.133283,-2.0300205,Place
tuscaloosa_AL,.72802556,.60856324,-17.199579,4.7773619,35.800835,11.569278,.3271108684466016,.0074278422157906,0177256,Tuscaloosa,Alabama,177256,"Tuscaloosa, Alabama",-87.531436,33.199041,105797,6.768261,58.208202,13.985366,77126,47257,4.4008808,45.775333,58.303165,14.951815,48.589279,38.080765,40.332161,23.337713,4.8310304,45.660793,58.427025,1024,57.140652,42.649467,272931,38.763275,-.94769686,Place
tustin_CA,2.2405651,-2.7854004,-59.648697,10.202348,17.791538,11.283689,.3578140345924314,.0129002302766643,0680854,Tustin,California,680854,"Tustin, California",-117.817586,33.734133,79514,5.9373918,69.014236,10.88051,116749,102065,31.472445,48.990681,60.232162,8.0641823,28.344694,45.891937,50.148045,4.2825165,8.3299856,50.241436,60.319084,2233,47.012226,48.242836,13111917,.6064254,-5.1053438,Place
tyler_TX,-4.4658976,2.0398524,-63.094975,3.1062746,27.244469,11.575336,.3567328476246175,.0103299932143651,4874144,Tyler,Texas,4874144,"Tyler, Texas",-95.302903,32.331257,106440,5.2884707,63.283939,8.1168318,79286,63056,10.715897,48.764034,56.980461,8.5386295,48.806839,31.083981,52.596046,16.173662,3.2542503,54.897076,45.341267,1109,44.509392,52.214161,234667,45.357887,-.79058605,Place
unioncity_CA,-.71356761,-.37769368,-54.393951,13.809705,3.9375496,11.149111,.3331864170426158,.0231231794366843,0681204,Union City,California,681204,"Union City, California",-122.048844,37.590037,69502,4.5537004,65.250916,15.692918,150302,138013,47.274899,41.391964,62.214035,4.1072378,14.324768,44.953476,54.166092,3.7067811,7.2935157,65.953979,42.40221,2667,29.663507,34.173935,4692242,1.4812109,-4.2123103,Place
unioncity_NJ,-2.3055677,11.289601,-81.71669,9.6012049,.25339854,11.116291,.3854714819217572,-.0081397548509871,3474630,Union City,New Jersey,3474630,"Union City, New Jersey",-74.031767,40.767881,67258,7.8041859,68.185791,7.855092,62307,59967,54.609119,51.431465,62.456512,16.29665,11.555503,25.61956,73.699463,6.0459318,7.4707756,19.71105,54.579659,1490,31.485027,27.655563,19908595,.33783397,-5.690371,Place
universitycity_MO,-3.6447368,-1.586937,-44.194004,25.952175,-6.8878913,10.458808,.3469487078088863,-.0036465295262978,2975220,University City,Missouri,2975220,"University City, Missouri",-90.33436,38.668968,34850,2.0171874,65.457115,9.1696863,116663,71888,9.9827833,40.365509,62.120514,5.826076,54.769009,62.690098,85.049942,6.7924528,4.2232361,55.221481,41.161652,1273,60.384174,38.083363,2813523,1.2386606,-4.3911395,Place
upland_CA,-1.3159032,.29649261,-73.302658,2.8880608,15.28519,11.275265,.3611205240234021,.0118153136319778,0681344,Upland,California,681344,"Upland, California",-117.657944,34.111904,78847,4.9351511,66.24054,7.2862825,104246,93994,18.715994,44.949677,61.397392,7.7760181,34.877674,33.652924,55.659771,2.863766,6.8876739,55.40992,55.158901,1967,40.205811,32.488121,4610050,1.7103285,-4.0684848,Place
upperarlington_OH,-.36689547,3.3240776,-62.943394,18.058832,8.3536186,10.505068,.3255842315772188,-.0020559055539856,3979002,Upper Arlington,Ohio,3979002,"Upper Arlington, Ohio",-83.06814300000001,40.023278,36500,2.1840372,67.856888,6.0471735,187754,144705,7.9232879,52.081657,52.5863,1.2872084,85.178085,78.71711,86.046822,4.561873,3.6405101,78.60247,29.70813,1909,56.979984,45.242558,2137223,1.7078235,-4.0699506,Place
urbana_IL,-3.9674845,-3.5255082,-25.011951,7.6016164,6.4459405,10.564653,.3323567007834932,.0118436225478584,1777005,Urbana,Illinois,1777005,"Urbana, Illinois",-88.20549800000001,40.105884,38741,5.7178097,57.95071,4.740725,80916,41115,18.492037,36.651276,65.04995,9.3552246,56.147236,58.446251,51.06765,13.424948,4.2587862,32.832726,55.899662,940,44.102757,13.953204,223223,17.355289,-1.7512728,Place
utica_NY,4.9769869,-.24533868,-69.541016,-4.5223269,6.7220659,11.07795,.3326937878200017,.0103871304282827,3676540,Utica,New York,3676540,"Utica, New York",-75.23366799999999,43.093814,64728,7.0004673,55.726475,9.0723,56924,48212,22.219131,56.644516,55.881535,24.826965,54.384499,20.588236,88.726181,13.136909,2.5678256,49.408947,54.143597,893,45.233345,37.104404,291348,22.21673,-1.5043246,Place
vacaville_CA,.73060924,.86625147,-49.567051,5.8406529,14.675318,11.529104,.3278607027475772,.0333854185290003,0681554,Vacaville,California,681554,"Vacaville, California",-121.969125,38.350251,101631,5.4121532,61.528419,7.6021991,119327,106764,11.780854,45.790932,60.624218,4.9947081,47.524868,26.348635,41.038345,5.0537753,5.2489605,66.24855,53.946529,2162,45.426003,19.864309,450995,22.53484,-1.4901077,Place
valdosta_GA,1.3508437,-5.5385375,-65.59063,-19.885267,26.397402,10.919913,.3310139631147074,.0115008698929049,1378800,Valdosta,Georgia,1378800,"Valdosta, Georgia",-83.282464,30.855819,55266,5.6868596,58.330696,6.9491959,53917,41365,3.003655,52.402431,60.255856,20.130095,35.473888,27.382257,44.98933,12.779321,3.6770217,40.257584,57.741283,893,52.618641,33.077564,148203,37.290745,-.98642504,Place
vallejo_CA,.57249171,.018339846,-70.018692,-.46700159,7.1702638,11.737124,.3273920674389182,.0159995052257338,0681666,Vallejo,California,681666,"Vallejo, California",-122.231876,38.114227,125132,6.9558659,63.468201,8.5218716,99678,86112,26.504013,45.655899,60.472141,8.2277412,22.562574,27.45277,59.401554,4.639699,5.9863896,58.738976,58.018028,1950,34.246086,29.862316,450995,27.745762,-1.2820871,Place
valleystream_NJ,.2339339,4.3501873,-81.422195,9.4045763,10.778707,10.603809,.314406305254091,.0204210382170357,3676705,Valley Stream,New York,3676705,"Valley Stream, New York",-73.704691,40.664859,40288,5.0659914,67.22348,3.3188224,140000,122048,38.259529,48.561947,62.197178,2.6548672,26.380062,39.911594,92.320076,5.5031805,4.6842227,79.787491,56.073212,2690,31.724855,20.005522,19908595,.20236485,-6.2028532,Place
vancouver_WA,-1.0606873,-2.3074667,-57.561214,3.1125462,32.836445,12.158457,.3203077147397429,.0155561285440906,5374060,Vancouver,Washington,5374060,"Vancouver, Washington",-122.581366,45.627908,190700,5.6199293,64.913651,10.477153,86704,73626,13.871525,47.400478,60.072361,8.3656988,67.542213,31.223213,42.301308,4.1310644,5.4790425,50.883514,53.115368,1533,37.945858,28.494442,2505312,7.6118259,-2.5754671,Place
ventura_CA,-1.0347093,-3.0966976,-21.011297,5.2833753,9.3562965,11.611485,.3214569186096765,.0079101708197979,0665042,Ventura,California,665042,"Ventura, California",-119.225688,34.275913,110358,4.9134746,63.86935,7.7483335,112232,96036,13.425398,42.711361,59.356819,5.3556795,53.36269,40.126617,66.793938,6.3254962,7.4347119,56.523811,57.204193,2003,45.876244,29.881477,842009,13.10651,-2.0320611,Place
vicksburg_MS,.54488438,-4.1837893,-25.927219,-5.4016786,-19.199455,9.9681978,.3258333664101245,-.0089624299323078,2876720,Vicksburg,Mississippi,2876720,"Vicksburg, Mississippi",-90.87528,32.3367,21337,6.7148647,55.709721,11.754344,57337,45147,3.5337675,42.220219,56.423115,19.837873,27.520269,25.291147,75.391731,23.617142,2.6757038,60.837864,49.376835,845,33.175179,51.916279,44341,48.120251,-.73146707,Place
victoria_TX,1.952767,-1.1884235,-25.079845,4.2441854,8.0491066,11.089516,.3433826728099488,.0096767691536001,4875428,Victoria,Texas,4875428,"Victoria, Texas",-96.986113,28.827664,65481,5.4785991,63.846104,12.438663,78779,64832,7.4662881,48.784145,57.053192,14.152654,33.797588,19.062677,50.4314,12.666196,2.7285907,60.7701,50.060249,1053,48.072632,30.094601,98301,66.612747,-.40627417,Place
victorville_CA,.10979275,-.33849639,-52.394325,1.5252047,109.93143,11.808702,.309525157884718,-.0060632762313204,0682590,Victorville,California,682590,"Victorville, California",-117.345693,34.505169,134417,10.270914,55.917431,7.3298111,71573,65746,19.410492,59.823097,56.378288,15.427406,19.775028,11.442006,20.974714,4.6458058,4.5721412,59.747028,62.77002,1497,39.429047,27.873707,4610050,2.9157386,-3.5350471,Place
vineland_NJ,1.2870698,-3.243062,-71.029289,-5.1529207,8.0414419,11.015279,.3161905205725226,.0163834552435058,3476070,Vineland,New Jersey,3476070,"Vineland, New Jersey",-75.01261100000001,39.47903,60796,8.257391,60.216267,10.934182,80110,63468,11.645503,48.53867,56.666557,11.10743,39.681889,22.507849,64.059418,5.4730291,3.2378521,68.816063,56.584232,1304,33.610043,36.246063,153588,39.583824,-.92674965,Place
virginiabeach_VA,1.3007821,-3.3913419,-33.670444,10.500051,7.676064,13.034406,.3295626197399471,.0045203787152088,5182000,Virginia Beach,Virginia,5182000,"Virginia Beach, Virginia",-76.09945,36.821554,457900,4.2510691,69.521866,5.5782895,103720,87544,9.2815027,47.680592,60.773533,6.3825197,59.948463,39.78455,40.397259,5.8099194,3.9260259,64.551888,50.283615,1648,41.771076,33.562813,1798025,25.466833,-1.3677933,Place
visalia_CA,-3.8824029,-.3354474,-34.26627,-.45676562,54.497898,11.859815,.335095516569367,-.0095483443492677,0682954,Visalia,California,682954,"Visalia, California",-119.308407,36.326139,141466,5.6000242,63.43602,7.8719196,80428,75658,14.286825,52.834309,55.978115,9.057394,36.572041,23.296394,38.975819,4.2820683,4.1846204,59.975521,47.610775,1407,48.610363,25.985653,473446,29.88007,-1.2079785,Place
vista_CA,-2.3732536,4.0634322,-7.0099788,21.244383,9.4984255,11.496715,.3577756914676483,-.003851106967694,0682996,Vista,California,682996,"Vista, California",-117.242989,33.197588,98392,6.3115129,68.396835,11.372381,97575,88715,23.225466,50.755203,61.178757,7.6200843,37.417679,27.229139,40.644039,4.1526794,7.0213604,49.380596,56.426559,2053,38.945541,29.823471,3289701,2.9909101,-3.5095925,Place
waco_TX,-2.8672895,2.0411582,-42.258621,9.0265446,23.582119,11.853283,.3491230463757308,.0181642397064745,4876000,Waco,Texas,4876000,"Waco, Texas",-97.16261299999999,31.546798,140545,4.5401163,60.736835,10.085185,65196,47421,10.075776,52.792561,57.691841,16.425251,44.886692,27.9461,56.344761,12.066906,3.6713693,47.265388,56.370747,1019,51.566429,43.442516,278103,50.537033,-.68246382,Place
walnutcreek_CA,2.2773833,-.0912553,-63.631882,13.209838,8.5744057,11.153519,.3188745138515199,.0009997252408984,0683346,Walnut Creek,California,683346,"Walnut Creek, California",-122.04904,37.90496,69809,4.8686447,57.803963,5.7469525,167241,129971,22.383932,35.945675,53.934307,3.9463429,64.100616,69.477539,68.806519,3.8857553,7.4847465,64.471359,48.06052,2426,39.051167,24.510111,4692242,1.4877536,-4.2079029,Place
waltham_MA,1.0585563,.31089684,-62.501526,22.504328,9.2611351,11.077686,.3401079511499763,.0221026635860516,2572600,Waltham,Massachusetts,2572600,"Waltham, Massachusetts",-71.23702400000001,42.382603,64711,3.0895174,69.34317,11.065199,139507,113443,25.569069,35.693775,65.086304,4.6251512,61.788567,56.572681,71.088737,3.6512501,5.9853849,47.917622,41.970165,2108,20.431114,30.562799,4912449,1.3172859,-4.3295965,Place
warnerrobins_GA,-1.9071344,1.529693,102.23853,-1.0742033,64.687325,11.294446,.3190488834764623,.0203730484056504,1380508,Warner Robins,Georgia,1380508,"Warner Robins, Georgia",-83.648644,32.604779,80374,6.480032,67.607872,9.2207193,77116,63678,7.9005651,53.694607,59.445839,9.1415548,44.009254,30.609587,39.145096,10.231904,2.4969378,52.810349,45.793381,1077,23.118427,33.777866,192171,41.824211,-.87169486,Place
warren_MI,4.3552823,2.4500804,-55.971069,-20.037731,.24665996,11.839261,.3137335482222248,.0332980030756783,2684000,Warren,Michigan,2684000,"Warren, Michigan",-83.024747,42.492428,138588,7.4325457,63.744186,20.998508,73931,61633,12.801252,44.452679,60.7015,9.5414524,62.630962,19.941692,83.495262,6.3109384,2.7469051,71.093735,55.081051,1046,34.163101,38.397861,4375604,3.1672883,-3.4522943,Place
warren_OH,12.631752,-10.69123,-69.351974,-34.455063,-16.288008,10.576534,.299881931465276,-.0045805276227668,3980892,Warren,Ohio,3980892,"Warren, Ohio",-80.818219,41.239855,39204,8.5716267,45.087105,15.074957,41782,33296,1.328946,46.391636,59.282215,28.832823,62.406898,15.232203,89.369202,13.035816,2.2314992,54.714508,55.938808,683,41.560123,38.817513,540328,7.2555928,-2.6233976,Place
warwick_RI,-.88822514,-1.8180887,-68.72081,5.7048655,-3.5253122,11.323978,.2971093225774403,.0140535844299998,4474300,Warwick,Rhode Island,4474300,"Warwick, Rhode Island",-71.42373600000001,41.714114,82783,5.1377811,64.68499,10.291651,104778,81009,6.536366,40.065845,59.248882,3.3304706,85.083893,32.272274,77.962883,4.5779762,3.6341641,72.492599,55.45155,1534,39.640148,23.898298,1670949,4.9542503,-3.0049243,Place
washington_DC,-5.8670382,8.4267006,-74.15284,74.430809,17.223398,13.415909,.3521875412352977,-.0121514506002736,1150000,Washington,District of Columbia,1150000,"Washington, District of Columbia",-77.01447899999999,38.91027,670587,7.1075439,72.00856,1.2566391,142328,101722,13.435393,47.18021,66.419128,10.832253,36.345768,62.636097,72.222099,9.8715086,6.930654,41.44117,46.534828,2004,66.188843,38.267048,6346083,10.566943,-2.2474396,Place
waterbury_CT,5.7667007,.52735597,-73.031487,-14.023376,6.7203627,11.648155,.3075966472644101,.0145072625174338,0980000,Waterbury,Connecticut,980000,"Waterbury, Connecticut",-73.032875,41.556753,114480,9.7961063,61.694,11.832348,64116,51451,18.048569,53.228439,60.64378,18.460646,30.436758,16.673206,76.973099,9.1415806,3.1641755,43.837017,54.210983,1237,35.783432,29.113823,866377,13.213648,-2.0239201,Place
waterloo_IA,2.6202626,1.1929697,-35.100845,-6.8503299,-2.1688218,11.116261,.298410749209201,.0008036782044534,1982425,Waterloo,Iowa,1982425,"Waterloo, Iowa",-92.349396,42.48634,67256,7.082983,65.151688,21.385984,70173,54104,9.2705479,48.135574,56.806828,12.617475,67.806587,22.925627,76.656876,9.50669,2.6245749,60.793865,46.809498,888,44.162796,47.050381,168404,39.937294,-.91785961,Place
watertown_NY,-1.5119584,3.0485868,-68.074326,4.9917402,-6.9125628,10.120975,.3026634924180969,.0113525554704948,3678608,Watertown,New York,3678608,"Watertown, New York",-75.908186,43.973818,24859,6.3134656,61.92292,7.4175305,66848,49722,5.1651316,52.060246,62.456257,12.932825,77.915443,25.268946,80.18882,12.783615,3.0167732,42.278481,45.68232,951,19.561298,24.386072,117445,21.166504,-1.5527502,Place
watsonville_CA,-2.4814909,.30426756,-61.319828,10.77142,18.506721,10.867749,.3889778178804483,.0141078192004127,0683668,Watsonville,California,683668,"Watsonville, California",-121.764274,36.920954,52457,9.4154043,64.165924,8.1042032,78687,72295,35.448082,55.241211,55.693233,12.941784,13.241321,11.733182,58.54121,3.8774867,8.7156792,44.083832,56.600582,1775,71.045509,34.345623,268571,19.531893,-1.6331216,Place
waukegan_IL,.40977827,-.54237443,-47.296295,-8.7680635,1.7451451,11.401267,.3614124673002546,.0412285889195017,1779293,Waukegan,Illinois,1779293,"Waukegan, Illinois",-87.852243,42.369717,89435,5.3445821,67.018951,19.011147,76143,66077,29.710964,51.950962,60.784931,11.095211,19.215073,21.458172,68.045341,5.1996598,2.4880064,48.882832,45.918636,1136,41.6646,42.829525,9566955,.93483245,-4.6725583,Place
waukesha_WI,3.6090493,-1.1011858,-50.452095,-6.1206203,9.4408016,11.169661,.2956925111287308,.0072591332609973,5584250,Waukesha,Wisconsin,5584250,"Waukesha, Wisconsin",-88.24064799999999,43.007988,70945,2.9261756,72.142204,17.754587,100696,77558,7.2873354,44.683693,63.024879,6.6488624,78.675034,41.794968,51.714195,2.7673364,3.4451637,58.704926,47.093693,1284,45.41563,35.251213,1568940,4.5218425,-3.0962505,Place
wausau_WI,.44784975,-.737674,-35.665222,-4.7717471,3.8515589,10.594282,.2711760756262792,-.0013297408127598,5584475,Wausau,Wisconsin,5584475,"Wausau, Wisconsin",-89.636101,44.963056,39906,4.4748592,63.939922,18.26034,79015,59259,7.4750662,48.440151,57.161831,7.6719017,79.664711,30.978281,71.491692,7.900341,2.4806359,58.80925,48.140675,921,38.067154,49.160862,166222,24.007652,-1.4267975,Place
wauwatosa_WI,.041472904,.28606895,-56.382023,2.6538913,1.3708193,10.777267,.2942264447409405,-.0000401653346486,5584675,Wauwatosa,Wisconsin,5584675,"Wauwatosa, Wisconsin",-88.022853,43.058583,47919,2.2214522,67.188507,11.481671,123118,93812,6.2438703,50.73415,58.707405,2.345993,79.164841,60.956776,83.494255,6.6839285,3.1083443,61.919765,44.703472,1499,28.026758,26.758814,1568940,3.0542276,-3.4886434,Place
webstergroves_MO,.47590205,.4050115,-63.826828,9.5859737,2.617305,10.079036,.3244616004255113,.009494415027039,2978154,Webster Groves,Missouri,2978154,"Webster Groves, Missouri",-90.353346,38.585434,23838,3.9231195,66.570427,7.1210995,142962,105930,3.2511115,43.422565,54.664822,2.512728,83.467575,68.213638,80.740669,4.7727499,3.3559897,74.077156,53.089642,1738,51.689163,36.656128,2813523,.84726512,-4.7709117,Place
weirton_WV,-1.657776,3.7210605,-80.135597,-3.6403668,-7.0550194,9.850667,.3175176159752361,.0013502433746478,5485156,Weirton,West Virginia,5485156,"Weirton, West Virginia",-80.55211799999999,40.41487,18971,7.8009629,58.679859,10.608171,72141,57373,1.5181066,38.906548,55.569031,6.2937064,91.465919,22.892235,88.597244,5.7444062,1.9904833,67.484596,37.93911,670,47.196507,22.059292,116536,16.279089,-1.8152888,Place
wellington_FL,2.0209999,-5.7955427,,-9.9468603,60.595043,11.024725,.3234944805138089,-.0098734154184449,1275812,Wellington,Florida,1275812,"Wellington, Florida",-80.241388,26.65256,61373,4.5684772,63.337452,5.005724,122370,105848,24.968634,50.625343,54.3643,4.9417362,54.466949,48.622402,11.816876,10.621675,4.6510091,75.849358,56.752174,2172,34.316383,19.855492,6123949,1.0021801,-4.6029925,Place
